docker_images,rewards,exp_names,num_steps,patch_sizes,exit_reasons,p2p_rates,avg_yes_prob,gt_correct
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-20154,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,41,3540,max_step_limit,40,0.880797071719777,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-21596,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,1947,abs_step_limit,46,0.867035752930664,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-7757,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,36,1850,llm_query_error,33,0.0,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15569,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,489,abs_step_limit,242,0.880797071719777,True
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-13142,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,39,2595,agent,54,0.8354835411997897,True
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-8872,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,43,1980,token_limit,0,0.40733340004593027,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13658,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,1510,abs_step_limit,113,0.7772998714925403,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8459,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,5476,abs_step_limit,17,0.0600866545922063,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16454,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,82,959,token_limit,0,0.0028009268500642707,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13807,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,2267,abs_step_limit,38,0.817574478416099,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13212,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,8895,abs_step_limit,0,0.009708475881559974,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12708,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,95,3747,token_limit,101,0.8354835309589073,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13121,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,57,0,token_limit,168,4.006368259662828e-05,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15375,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,3042,abs_step_limit,77,0.5621765008857981,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13401,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,30,3429,agent,31,0.7772998560157665,False
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-13579,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,43,4085,agent_max_step_limit,40,0.731058584489497,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-10614,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,86,3476,token_limit,5,0.6224593312018546,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-17655,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,43,1111,token_limit,8,0.005220125323585849,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15103,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,42,2698,agent_max_step_limit,17,0.8670357649558007,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-24539,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,39,1071,agent,62,0.8670357546485407,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8595,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,41,638,max_step_limit,0,0.8354835330070839,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12741,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,7798,abs_step_limit,0,0.5,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11206,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,48,2416,token_limit,4,0.20181322466072713,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15814,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,95,2421,token_limit,29,0.8933094039240554,True
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14365,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,20,682,agent,8,0.4378234991142019,False
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-7336,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,43,2319,agent_max_step_limit,0,0.7981867801399695,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-25332,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,41,1770,token_limit,180,0.32082128783705344,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13513,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,20,998,agent,83,0.4378234991142019,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12039,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,74,2532,agent_max_step_limit,11,0.7772998508568417,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16315,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,79,3054,token_limit,42,0.705785040214066,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14792,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,87,2546,token_limit,23,0.8175744850834648,False
slimshetty/swebench-verified:sweb.eval.x86_64.pylint-dev__pylint-8898,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,85,1618,token_limit,17,0.22270013366638422,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13590,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,32,1952,agent,140,0.817574471748733,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-19495,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,77,2612,token_limit,8,0.4378234991142019,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15916,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,42,3639,token_limit,148,0.01098694325803103,False
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-6721,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,45,874,agent_max_step_limit,1405,0.06754668410060376,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12858,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,46,4698,token_limit,0,0.002800926673828911,False
slimshetty/swebench-verified:sweb.eval.x86_64.psf__requests-5414,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,23,1691,agent,122,0.8354835289107309,False
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-6202,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,48,1425,token_limit,72,0.8354835350552604,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11099,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,18,901,agent,19,0.7981867777396212,True
slimshetty/swebench-verified:sweb.eval.x86_64.psf__requests-6028,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,0,abs_step_limit,185,0.0001398220565931915,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13877,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,17,2219,llm_query_error,110,0.6224593312018546,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15863,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,30,3696,agent,9,0.867035752930664,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14765,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,47,858,agent_max_step_limit,64,0.8519528076067262,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13741,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,2758,abs_step_limit,82,0.8519528019683105,True
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-15100,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,35,2005,agent,93,0.8519527944504227,True
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-24637,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,55,0,token_limit,29,8.481104114974359e-05,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-26466,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,31,1702,agent,100,0.8175744673038222,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9229,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,77,703,token_limit,13,0.6224593312018546,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12193,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,4351,abs_step_limit,11,0.8175744695262777,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13031,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,42,1640,agent_max_step_limit,9,0.2942149659744614,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-21612,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,618,abs_step_limit,98,0.0006263340730710421,False
slimshetty/swebench-verified:sweb.eval.x86_64.psf__requests-1142,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,41,2170,max_step_limit,5,0.7981867801399694,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12262,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,52,3341,agent_max_step_limit,18,0.8807970842359877,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16263,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,3907,abs_step_limit,99,0.32082130731838393,False
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-7166,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,10,533,agent,0,0.8670357563664174,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15315,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,1280,abs_step_limit,33,0.00043055717446398306,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14500,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,2607,abs_step_limit,21,0.10669059536584677,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12125,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,38,0,token_limit,45,0.00020342704267029438,False
slimshetty/swebench-verified:sweb.eval.x86_64.pylint-dev__pylint-6528,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,8654,abs_step_limit,0,0.46879062662624377,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13512,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,2696,abs_step_limit,32,0.7981867801399695,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-15809,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,42,1354,agent_max_step_limit,10,0.8175744806385543,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-24026,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,45,1540,agent_max_step_limit,764,0.5,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9602,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,20,739,agent,45,0.7981867849406659,False
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14995,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,10,951,agent,179,0.880797068590724,True
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-3151,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,21,3170,agent,66,0.7310585786300049,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13297,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,73,3500,agent_max_step_limit,50,0.5312093733737563,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-25479,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,1408,abs_step_limit,263,0.8175744695262775,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11885,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,70,3045,token_limit,41,0.4378234991142019,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11265,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,52,3753,token_limit,30,0.817574478416099,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15973,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,718,abs_step_limit,157,0.00017952800694923088,False
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-13033,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,71,3886,token_limit,20,0.8175744761936437,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11138,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,31,5856,agent,73,0.8354835452961425,False
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-6744,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,20,1068,agent,1801,0.8807970904940926,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8035,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,1260,abs_step_limit,2,0.008577485841385804,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14559,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,44,3674,agent_max_step_limit,23,0.7981867777396211,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13809,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,85,3380,token_limit,245,0.8354835371034368,True
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-7229,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,46,1731,token_limit,280,0.7772998663336158,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9673,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,60,3570,token_limit,24,0.8933093989533708,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14007,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,78,3405,token_limit,0,0.731058584489497,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-16886,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,37,1789,agent,42,0.8354835330070839,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13346,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,2448,abs_step_limit,65,0.053403329799824234,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15252,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,44,4304,agent_max_step_limit,34,0.8175744850834648,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14017,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,39,1818,agent,147,0.7981867729389246,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-18763,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,77,1952,token_limit,141,0.1645164608483867,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11239,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,33,2240,agent,5,0.7310585844894971,False
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-5262,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,65,1300,agent_max_step_limit,108,0.6224593382055109,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13410,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,23,1966,agent,40,0.817574478416099,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16667,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,2452,abs_step_limit,24,0.867035752930664,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11451,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,54,5352,agent_max_step_limit,45,0.8519528076067261,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15525,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,2891,abs_step_limit,53,0.7549149923816048,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-21379,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,757,abs_step_limit,91,0.4687906266262437,False
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-3993,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,49,1479,agent_max_step_limit,2398,0.7981867705385763,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13372,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,53,1417,token_limit,35,0.017986212297945843,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11734,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,51,0,token_limit,275,6.605214444376839e-05,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13195,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,3430,abs_step_limit,381,0.5621765008857981,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11276,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,52,3241,token_limit,548,0.679178699175393,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-7910,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,40,2854,agent,16,0.8175744761936437,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11141,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,49,3379,agent_max_step_limit,24,0.7310585669110203,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-17630,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,20,1454,agent,19,0.880797085800514,False
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-4695,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,41,0,token_limit,875,0.00012339457385328963,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15380,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,4723,abs_step_limit,133,0.7981867801399695,True
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-14141,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,32,3222,agent,2,0.7057850154599562,True
slimshetty/swebench-verified:sweb.eval.x86_64.pylint-dev__pylint-4551,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,714,abs_step_limit,0,0.5,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14631,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,41,3975,max_step_limit,113,0.7057850216484838,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13109,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,3593,abs_step_limit,170,0.8670357666736772,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15037,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,3881,abs_step_limit,13,0.7310585727705126,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-15349,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,41,2073,max_step_limit,3,0.8519528076067262,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13091,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,1676,abs_step_limit,87,0.5621765008857981,False
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-6992,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,2148,abs_step_limit,945,0.798186768138228,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16642,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,45,2157,agent_max_step_limit,21,0.5926665999540698,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13363,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,3422,abs_step_limit,76,0.6513548646660542,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13964,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,48,2232,token_limit,33,0.7981867777396212,False
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14598,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,48,1498,token_limit,172,0.5312093733737563,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15503,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,1608,abs_step_limit,77,0.6224593312018545,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14053,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,3604,abs_step_limit,31,0.8670357494949105,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11149,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,4946,abs_step_limit,42,0.679178699175393,False
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-13977,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,44,6791,agent_max_step_limit,283,0.651354857898194,False
slimshetty/swebench-verified:sweb.eval.x86_64.mwaskom__seaborn-3069,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,2,0,token_limit,94,0.0005527785459159993,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13757,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,63,2329,token_limit,162,0.01243165346012554,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-10097,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,93,0,token_limit,1427,1.147877222879974e-05,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-23534,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,28,1890,token_limit,11,0.5,True
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-7205,1.0,r2egym-qwen3-rl-100-steps-attempt-2,15,881,agent,16,0.8175744828610095,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16662,1.0,r2egym-qwen3-rl-100-steps-attempt-2,19,3146,agent,51,0.8175744828610095,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13821,1.0,r2egym-qwen3-rl-100-steps-attempt-2,43,3528,agent_max_step_limit,14,0.7310585786300049,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11848,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,100,2514,abs_step_limit,43,0.6224593312018545,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-19954,1.0,r2egym-qwen3-rl-100-steps-attempt-2,41,2073,max_step_limit,56,0.8807970811069351,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-19346,1.0,r2egym-qwen3-rl-100-steps-attempt-2,32,2352,agent,40,0.8519527982093666,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-22456,1.0,r2egym-qwen3-rl-100-steps-attempt-2,28,318,agent,29,0.8807970654616711,True
slimshetty/swebench-verified:sweb.eval.x86_64.psf__requests-1724,1.0,r2egym-qwen3-rl-100-steps-attempt-2,21,847,agent,79,0.7549149813536518,True
slimshetty/swebench-verified:sweb.eval.x86_64.pylint-dev__pylint-7080,0.0,r2egym-qwen3-rl-100-steps-attempt-2,34,653,agent,121,0.8175744850834648,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15561,1.0,r2egym-qwen3-rl-100-steps-attempt-2,44,2399,agent_max_step_limit,141,0.8519528076067262,True
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-14496,1.0,r2egym-qwen3-rl-100-steps-attempt-2,33,2671,agent,39,0.817574478416099,True
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-25122,1.0,r2egym-qwen3-rl-100-steps-1-attempt-1,62,4390,token_limit,2476,0.7772998714925403,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-23262,1.0,r2egym-qwen3-rl-100-steps-attempt-2,40,1604,agent,61,0.880797071719777,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14672,1.0,r2egym-qwen3-rl-100-steps-attempt-2,68,2783,token_limit,0,0.8807970811069351,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11551,1.0,r2egym-qwen3-rl-100-steps-attempt-2,45,4475,agent_max_step_limit,119,0.6513548782017745,True
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-14053,1.0,r2egym-qwen3-rl-100-steps-attempt-2,25,1762,agent,5,0.8807970904940926,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11133,1.0,r2egym-qwen3-rl-100-steps-attempt-2,19,1182,agent,64,0.8354835371034368,True
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-8707,1.0,r2egym-qwen3-rl-100-steps-attempt-2,57,3937,agent_max_step_limit,11,0.7981867873410141,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-17084,0.0,r2egym-qwen3-rl-100-steps-attempt-2,71,2005,token_limit,107,0.3775406687981454,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13089,1.0,r2egym-qwen3-rl-100-steps-attempt-2,41,2696,max_step_limit,352,0.7981867777396212,True
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-12907,0.0,r2egym-qwen3-rl-100-steps-attempt-2,41,0,token_limit,13,0.00015843617749854987,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13343,1.0,r2egym-qwen3-rl-100-steps-attempt-2,47,4867,agent_max_step_limit,130,0.7981867753392728,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16901,0.0,r2egym-qwen3-rl-100-steps-attempt-2,64,1436,token_limit,6,0.0031726823557551432,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11603,1.0,r2egym-qwen3-rl-100-steps-attempt-2,64,3121,agent_max_step_limit,58,0.8354835371034369,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-10554,0.0,r2egym-qwen3-rl-100-steps-1-attempt-1,72,3327,token_limit,23,0.004070137714008536,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11815,1.0,r2egym-qwen3-rl-100-steps-attempt-2,15,784,agent,44,0.8670357512127872,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-18199,0.0,r2egym-qwen3-rl-100-steps-attempt-2,53,1815,agent_max_step_limit,113,0.7981867825403177,False
slimshetty/swebench-verified:sweb.eval.x86_64.psf__requests-2931,1.0,r2egym-qwen3-rl-100-steps-attempt-2,22,486,agent,84,0.8175744761936438,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11490,0.0,r2egym-qwen3-rl-100-steps-attempt-2,100,2289,abs_step_limit,22,0.32082129433083023,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-13989,1.0,r2egym-qwen3-rl-100-steps-attempt-2,37,817,agent,411,0.8933094145755219,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12308,0.0,r2egym-qwen3-rl-100-steps-attempt-2,74,5947,agent_max_step_limit,19,0.7310585903489891,False
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-3677,1.0,r2egym-qwen3-rl-100-steps-attempt-2,31,604,agent,21,0.7981867729389246,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11211,1.0,r2egym-qwen3-rl-100-steps-attempt-2,44,3957,agent_max_step_limit,76,0.7772998714925403,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14155,0.0,r2egym-qwen3-rl-100-steps-attempt-2,40,1513,agent,89,0.8354835371034368,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12419,0.0,r2egym-qwen3-rl-100-steps-attempt-2,23,2252,agent,0,0.7310585669110203,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15278,1.0,r2egym-qwen3-rl-100-steps-attempt-2,100,3042,abs_step_limit,138,0.7981867825403176,True
