docker_images,rewards,exp_names,num_steps,patch_sizes,exit_reasons,p2p_rates,avg_yes_prob,gt_correct
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-13779,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,0,abs_step_limit,18,9.610242631353545e-05,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-25332,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,24,871,agent,181,0.8670357615200474,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12858,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,46,0,token_limit,73,0.00033535018548451576,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16136,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,72,4095,agent_max_step_limit,7,0.09534946939781196,False
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-9288,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,46,2069,agent_max_step_limit,123,0.8670357494949105,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16454,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,0,abs_step_limit,45,8.481105139057792e-05,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-19495,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,41,529,max_step_limit,8,0.7310585786300049,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12276,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,1518,abs_step_limit,114,0.8354835411997897,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12708,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,1800,abs_step_limit,101,0.8670357666736772,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13852,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,1523,abs_step_limit,4,0.6791787056691698,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15569,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,69,1267,token_limit,242,0.8175744739711883,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13315,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,42,3115,agent_max_step_limit,146,0.7981867753392728,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8120,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,40,2015,token_limit,44,0.32082129433083023,True
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-6202,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,95,397,token_limit,72,0.7057850340255386,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13658,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,57,1783,token_limit,181,0.8175744761936437,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14434,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,49,0,token_limit,133,0.0010322310048232572,False
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-25747,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,45,3202,agent_max_step_limit,14,0.7549149758396752,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-20154,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,25,2641,agent,40,0.8807970732843033,True
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-4687,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,49,2722,token_limit,1714,0.0024726232088941587,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13401,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,42,4029,agent_max_step_limit,32,0.679178699175393,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-7757,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,1354,abs_step_limit,33,0.02595735470179778,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13810,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,73,3048,llm_query_error,30,0.0,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16255,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,69,1225,token_limit,36,0.8519527963298947,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13878,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,94,1553,token_limit,19,0.047425870653124265,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14792,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,27,2009,agent,23,0.5926665999540698,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14089,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,95,420,token_limit,43,0.7549149923816048,True
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-25311,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,65,1816,token_limit,181,0.7310585844894971,False
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-3305,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,44,1047,token_limit,555,0.009708478290170509,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15103,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,39,2898,agent,17,0.8175744828610095,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15375,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,75,2952,token_limit,84,0.6224593312018546,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-24539,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,40,2119,agent,62,0.8933094025038598,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13417,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,4268,abs_step_limit,280,0.0046095730083769715,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15315,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,55,3021,agent_max_step_limit,33,0.8354835309589073,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9673,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,6252,abs_step_limit,24,0.6224593312018546,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13974,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,1994,abs_step_limit,4,0.6513548714339145,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13212,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,11368,abs_step_limit,2,0.015906392732298873,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-16766,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,86,2055,agent_max_step_limit,7,0.5926665999540697,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-21596,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,71,1702,token_limit,46,0.007577240973718673,False
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-13142,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,727,abs_step_limit,54,0.00037998452347410384,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-24970,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,4604,abs_step_limit,253,0.7772998560157665,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12741,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,8356,abs_step_limit,67,0.7310585786300049,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-21612,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,53,367,token_limit,98,0.001169510034960988,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-17655,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,89,2860,token_limit,8,0.004609572700705825,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8459,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,88,3237,token_limit,17,0.006692850998582678,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-10614,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,3518,abs_step_limit,5,0.7310585903489892,False
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-7336,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,41,1248,max_step_limit,0,0.8933093975331752,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13121,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,1204,abs_step_limit,168,0.0675466916088975,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14765,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,29,836,agent,64,0.8933094138654242,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12039,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,63,2833,agent_max_step_limit,10,0.6224593312018546,False
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-13579,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,2512,abs_step_limit,39,0.03732689015525376,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9229,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,30,4213,agent,13,0.015906394131820108,False
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-15100,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,42,1717,agent_max_step_limit,93,0.8807970701552505,True
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-10356,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,62,3139,token_limit,0,0.004609572587465756,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12125,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,89,2279,token_limit,0,0.04742587284097444,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15863,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,27,1387,agent,9,0.8933094110250331,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15814,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,2436,abs_step_limit,29,0.7772998611746911,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11099,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,24,901,agent,19,0.8807970779778824,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16315,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,4154,abs_step_limit,42,0.7549149868676283,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11885,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,2727,abs_step_limit,41,0.004609572301160687,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13513,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,43,3268,agent_max_step_limit,81,0.705785040214066,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13512,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,1437,abs_step_limit,32,0.7981867777396212,False
slimshetty/swebench-verified:sweb.eval.x86_64.psf__requests-5414,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,43,1443,agent_max_step_limit,122,0.7549149868676283,False
slimshetty/swebench-verified:sweb.eval.x86_64.pylint-dev__pylint-8898,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,61,3548,token_limit,11,0.015906395327244596,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16145,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,87,1454,token_limit,174,0.029312228631440916,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-18763,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,28,529,token_limit,141,0.34864512179822543,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13590,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,3629,abs_step_limit,145,0.8670357632379241,True
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-7229,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,42,942,agent_max_step_limit,270,0.7549149923816048,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13877,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,16,1999,llm_query_error,110,0.5,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16263,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,3265,abs_step_limit,99,0.02595735936413585,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13031,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,53,0,token_limit,9,0.0021827162977808286,False
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14995,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,9,2655,agent,179,0.8933094103149354,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13741,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,2172,abs_step_limit,82,0.7772998560157665,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-15809,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,38,770,token_limit,10,0.4378234991142019,False
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-4695,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,74,4215,agent_max_step_limit,875,0.3486451353339457,True
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-24637,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,56,0,token_limit,29,0.0002959572382597393,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14559,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,33,2385,agent,23,0.7310585727705126,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11276,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,47,2017,agent_max_step_limit,548,0.320821300824607,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-16886,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,20,971,agent,42,0.8933093968230773,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15380,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,43,1338,token_limit,133,0.7981867777396212,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8595,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,38,3401,agent,0,0.5926665999540698,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13809,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,1234,abs_step_limit,232,0.0028009266699270214,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14500,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,4559,abs_step_limit,21,0.5926665999540698,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15973,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,3900,abs_step_limit,157,0.010986944219427804,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12262,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,2014,abs_step_limit,18,0.8175744828610094,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15525,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,46,0,token_limit,53,0.0005527787298928631,False
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-7166,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,26,4554,agent,0,0.7310585844894971,False
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14365,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,69,1587,token_limit,6,0.4073334000459302,False
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-10297,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,37,1443,token_limit,28,0.22270013882530884,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14007,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,2547,abs_step_limit,0,0.754914997895581,False
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-3151,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,20,2910,agent,66,0.8807970670261976,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11138,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,22,4357,agent,73,0.18242552380635638,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-26466,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,45,2144,agent_max_step_limit,100,0.8175744761936437,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13372,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,22,1504,agent,44,0.8519528057272543,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11206,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,19,2343,token_limit,4,0.015906388475422514,True
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-6992,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,23,2291,agent,945,0.7772998611746912,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11265,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,47,2544,token_limit,30,0.7057850216484838,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16667,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,38,2674,agent,24,0.8519528038477825,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12193,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,1515,abs_step_limit,11,0.679178699175393,True
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-25479,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,41,3578,token_limit,263,0.7981867777396211,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9602,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,59,1464,llm_query_error,45,0.6791787121629466,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11239,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,40,2042,agent,5,0.6791786926816161,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-24026,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,94,5640,token_limit,764,0.8175744761936437,True
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-14141,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,36,1115,agent,2,0.04208772791561884,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13297,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,4761,abs_step_limit,50,0.7772998560157665,False
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8035,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,69,3836,token_limit,2,0.5312093733737563,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13363,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,3882,abs_step_limit,76,0.8519528019683106,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11734,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,59,3542,token_limit,275,0.7981867705385762,False
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-6721,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,62,2940,token_limit,1405,0.01243165233959875,False
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-13033,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,39,1576,agent,20,0.7549149868676284,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15037,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,36,4113,agent,14,0.3486451488696663,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11451,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,2932,abs_step_limit,45,0.7549149868676283,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13195,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,31,2764,agent,382,0.26894143308897966,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-10554,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,56,3068,agent_max_step_limit,23,0.2942149783515162,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16642,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,42,2144,agent_max_step_limit,21,0.6791787056691698,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13410,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,755,abs_step_limit,40,0.8519528038477824,True
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-6744,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,17,2118,agent,1815,0.8175744761936437,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13346,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,93,3350,token_limit,64,0.006692850812838122,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-17630,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,42,471,agent_max_step_limit,18,0.705785040214066,False
slimshetty/swebench-verified:sweb.eval.x86_64.psf__requests-1142,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,40,0,token_limit,5,0.0008040858162815776,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11141,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,3560,abs_step_limit,23,0.7981867801399694,False
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-5262,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,46,1972,agent_max_step_limit,101,0.04742587738497127,False
slimshetty/swebench-verified:sweb.eval.x86_64.pylint-dev__pylint-4551,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,1539,abs_step_limit,0,0.22270013366638425,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-23534,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,20,2153,agent,11,0.04208772821599907,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11848,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,40,2732,agent,43,0.37754066179448914,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-21379,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,0,abs_step_limit,91,0.00023050682410178131,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13091,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,92,1532,token_limit,0,0.01798620900801031,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13109,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,45,3830,agent_max_step_limit,170,0.8519528038477825,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14017,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,80,0,token_limit,147,0.00043055702698915096,False
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-13977,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,46,6183,agent_max_step_limit,318,0.7981867705385762,False
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-25122,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,19,1423,agent,2476,0.8354835391516133,True
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-7910,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,93,3843,token_limit,16,0.7549149813536518,True
slimshetty/swebench-verified:sweb.eval.x86_64.mwaskom__seaborn-3069,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,60,8787,token_limit,0,0.0024726236999027163,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14053,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,5124,abs_step_limit,30,0.7772998611746912,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11149,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,74,4097,token_limit,42,0.7057850340255386,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14631,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,57,4728,token_limit,116,0.03732689136002138,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13964,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,62,6042,token_limit,33,0.008577483576298775,False
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14598,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,45,3051,token_limit,164,0.006692851657975897,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15503,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,77,4446,token_limit,72,0.6791786926816161,False
slimshetty/swebench-verified:sweb.eval.x86_64.pylint-dev__pylint-6528,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,86,4622,token_limit,0,0.002472623380603573,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15252,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,46,3752,token_limit,34,0.03308598065306466,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13757,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,72,2425,token_limit,166,0.005911069751009184,False
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-3993,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,2428,abs_step_limit,2398,0.7057850154599563,False
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-15349,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,32,2591,agent,3,0.7057850340255386,True
slimshetty/swebench-verified:sweb.eval.x86_64.psf__requests-6028,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,79,3170,token_limit,185,0.01798621055427994,False
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-14496,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-4,87,0,token_limit,39,0.0003353501867041035,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-10097,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-6,100,0,abs_step_limit,1432,0.00043055713662454667,True
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11603,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-4,42,2178,agent_max_step_limit,58,0.8670357735451834,True
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-19954,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-4,25,3377,agent,56,0.9149009544128984,True
slimshetty/swebench-verified:sweb.eval.x86_64.psf__requests-1724,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-4,28,1839,agent,79,0.8670357477770336,True
slimshetty/swebench-verified:sweb.eval.x86_64.psf__requests-2931,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-4,41,1637,max_step_limit,83,0.8670357546485407,False
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11333,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-4,41,1939,max_step_limit,0,0.7772998611746911,False
