docker_images,rewards,exp_names,num_steps,patch_sizes,exit_reasons,p2p_rates,avg_yes_prob,gt_correct,regression_pass_count
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-10673,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,63,3418,agent_max_step_limit,9,0.348645142101806,True,9
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8475,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,24,4566,agent,17,0.8354835432479661,True,17
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12155,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,1506,abs_step_limit,6,0.0004305571273682,False,7
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-7571,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,88,1650,token_limit,14,0.8933093968230773,True,14
slimshetty/swebench-verified:sweb.eval.x86_64.mwaskom__seaborn-3187,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,1916,abs_step_limit,248,0.7310585786300049,False,249
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11095,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,3795,abs_step_limit,19,0.7981867801399694,True,19
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-24213,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,63,4679,agent_max_step_limit,31,0.851952809486198,True,31
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-10323,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,66,1194,token_limit,38,0.0420877316703717,False,38
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13647,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,39,1248,token_limit,76,0.5926665999540698,True,77
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-7393,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,49,803,token_limit,70,0.0330859787462347,False,70
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12774,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,50,3688,agent_max_step_limit,39,0.7549149758396752,False,40
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-10999,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,28,1470,agent,5,0.4378234991142019,False,7
slimshetty/swebench-verified:sweb.eval.x86_64.pylint-dev__pylint-4661,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,2055,abs_step_limit,0,0.5621765008857981,False,50
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-25232,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,32,3847,agent,214,0.2450850241603248,True,214
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-10880,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,2829,abs_step_limit,54,0.817574471748733,False,54
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-7889,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,1202,abs_step_limit,5,0.8354835330070839,False,6
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11087,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,0,abs_step_limit,41,8.481105113944702e-05,False,41
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14170,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,57,3037,token_limit,67,0.7549149923816048,False,73
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-8399,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,1522,abs_step_limit,59,0.7549149978955811,True,59
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11400,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,6020,abs_step_limit,58,0.7549149923816048,False,58
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14915,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,62,0,token_limit,23,7.484625378235853e-05,False,23
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-20676,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,1781,abs_step_limit,31,0.3486451488696663,False,31
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13925,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,45,464,agent_max_step_limit,24,0.6513548646660543,False,22
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-24149,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,39,1140,agent,767,0.867035758084294,True,767
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16485,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,32,3090,agent,9,0.8354835309589074,True,10
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13112,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,0,abs_step_limit,63,0.0003353500250746,False,63
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-20859,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,747,abs_step_limit,0,0.0015011824458931,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14771,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,6598,abs_step_limit,60,0.3775406687981454,False,60
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15572,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,58,2759,token_limit,10,0.8519528019683105,True,10
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11964,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,0,abs_step_limit,15,5.144221969276164e-05,False,16
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13615,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,42,2356,token_limit,66,0.0229773685301212,False,66
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9367,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,48,580,agent_max_step_limit,25,0.8670357666736772,True,25
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15695,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,93,3927,token_limit,123,0.7310585669110202,False,123
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12209,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,31,2636,agent,0,0.817574471748733,True,1
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-7462,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,56,3245,token_limit,49,0.0600866552233775,False,49
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11728,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,73,0,token_limit,43,1.1478765384054893e-05,False,46
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-11445,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,13,410,agent,8,0.851952809486198,True,7
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14122,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,78,2648,token_limit,26,0.4687906266262437,True,26
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16899,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,2052,abs_step_limit,54,0.6791787056691698,True,54
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13012,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,55,0,token_limit,137,7.484622701235968e-05,False,137
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-22080,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,43,2144,agent_max_step_limit,90,0.8519528076067262,False,92
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16493,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,1624,abs_step_limit,91,0.8807970779778824,True,91
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15554,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,81,3076,token_limit,15,0.3486451488696663,False,15
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15161,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,42,0,token_limit,208,2.144494074006641e-05,False,210
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16801,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,69,4164,token_limit,17,0.8354835411997897,True,17
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14311,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,44,1981,token_limit,59,0.2227001336663842,True,59
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-4356,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,22,925,agent,604,0.8670357563664174,True,580
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-20488,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,31,3174,agent,110,0.9046505286741726,False,110
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-14629,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,39,1358,token_limit,26,0.0179862117715561,False,24
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15629,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,1414,abs_step_limit,115,0.5,False,115
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9461,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,60,2579,token_limit,59,0.6224593382055109,False,61
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-22719,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,97,2717,token_limit,0,0.003172682293165,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13551,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,49,5724,agent_max_step_limit,56,0.8175744761936437,False,57
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11820,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,33,3801,token_limit,61,0.182425528251267,False,61
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16429,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,61,3595,token_limit,16,0.0019267342791678,False,16
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8269,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,4397,abs_step_limit,5,0.8933094167058151,True,5
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15930,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,3978,abs_step_limit,87,0.6224593312018545,False,87
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-17139,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,33,1755,agent,67,0.8519528019683106,False,68
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16569,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,1356,abs_step_limit,111,0.8933094074745443,True,113
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8638,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,3191,abs_step_limit,34,0.2942149783515163,False,34
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-12585,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,53,1504,agent_max_step_limit,22,0.8519528000888387,True,22
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9258,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,57,1875,token_limit,45,0.4378234991142019,False,45
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-16792,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,73,0,token_limit,54,3.120192621634449e-05,False,54
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-20590,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,41,478,max_step_limit,21,0.8175744828610095,True,21
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-24661,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,41,3547,max_step_limit,27,0.8175744784160989,True,27
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-15599,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,49,1532,agent_max_step_limit,80,0.8175744761936437,False,80
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14315,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,1928,abs_step_limit,0,0.7772998611746912,False,10
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-5631,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,36,4567,agent,15,0.8354835411997897,True,15
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-5809,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,54,2136,token_limit,3,0.8354835411997897,True,3
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-22714,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,76,1488,token_limit,11,0.7981867825403176,True,11
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14508,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,43,680,token_limit,174,0.817574478416099,True,174
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14787,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,1628,abs_step_limit,17,0.8670357512127873,False,17
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-25287,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,27,2812,agent,786,0.7981867729389245,True,786
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-17318,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,26,1452,agent,10,0.7772998714925403,False,11
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-23299,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,1484,abs_step_limit,192,0.8670357512127872,False,192
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-11310,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,90,3030,token_limit,50,0.7549149868676284,True,51
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-10914,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,83,5595,token_limit,98,0.7057850340255386,True,98
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11163,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,41,4532,max_step_limit,141,0.7549149868676283,True,142
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-21847,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,91,2545,token_limit,9,0.9046505338155468,True,10
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12754,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,44,3862,agent_max_step_limit,108,0.7310585669110203,False,108
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11555,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,3028,abs_step_limit,26,0.8354835411997897,True,26
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-18189,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,32,3609,agent,41,0.9046505383142494,True,42
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14725,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,51,5024,agent_max_step_limit,64,0.5926665999540698,False,64
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13480,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,594,abs_step_limit,43,0.1824255193614457,True,44
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14096,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,55,983,token_limit,426,0.0075772407005866,False,426
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-7590,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,33,906,token_limit,24,0.0002034270686145,False,25
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-24570,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,25,1767,agent,267,0.7310585786300049,True,263
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-17029,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,2077,abs_step_limit,43,0.8354835330070838,True,43
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14534,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,80,2864,token_limit,118,0.8670357477770336,False,118
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-7748,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,56,0,token_limit,12,2.144494840687132e-05,False,14
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-7606,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,40,1619,agent,0,0.8519528000888386,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-10081,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,35,1678,agent,44,0.8354835432479661,False,43
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-18211,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,31,1774,agent,54,0.7981867825403176,False,54
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-14531,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,49,3417,token_limit,84,0.4687906266262437,True,85
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-26323,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,73,3196,token_limit,188,0.8670357683915538,True,188
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-4966,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,78,2044,token_limit,21,0.8175744850834648,True,17
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-17087,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,1647,abs_step_limit,53,0.0293122327122781,False,53
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16082,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,76,3866,token_limit,170,0.8519528019683106,True,172
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-20826,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,45,830,agent_max_step_limit,673,0.2942149659744614,False,673
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15741,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,86,938,token_limit,104,0.8519528057272543,True,104
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-13453,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,44,588,agent_max_step_limit,9,0.8519528038477824,True,9
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-12489,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,27,849,agent,8,0.8354835411997897,False,8
slimshetty/swebench-verified:sweb.eval.x86_64.pylint-dev__pylint-4970,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,50,909,agent_max_step_limit,17,0.5621765008857981,False,17
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16100,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,63,4221,token_limit,59,0.7772998663336157,True,59
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11951,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,42,3129,agent_max_step_limit,0,0.5926665999540697,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13033,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,84,1820,token_limit,26,0.5621765008857981,False,26
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16661,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,43,2814,agent_max_step_limit,36,0.7057850340255386,True,36
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14309,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,44,3884,agent_max_step_limit,141,0.8519528057272543,True,141
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-10435,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,45,4052,agent_max_step_limit,74,0.4687906266262437,False,74
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-13328,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,22,1270,agent,9,0.8519528057272543,True,9
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-14248,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,52,2971,token_limit,429,0.0675466967708498,False,430
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-6197,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,92,4963,token_limit,142,0.0097084781558613,False,142
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-23824,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,13,594,agent,2,0.867035763237924,True,3
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13406,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,2029,abs_step_limit,32,0.731058584489497,True,33
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14580,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,2806,abs_step_limit,49,0.5312093733737563,True,49
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15916,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,28,2333,agent,149,0.7981867777396212,False,149
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14376,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,74,2740,agent_max_step_limit,6,0.8519528057272543,False,9
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8120,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,3179,abs_step_limit,0,0.0035936033100687,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15280,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,46,1818,token_limit,85,0.0002034270188095,False,85
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14434,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,72,1960,agent_max_step_limit,0,0.8670357460591569,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16032,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,89,4089,token_limit,77,0.5926665999540698,True,77
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-12096,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,40,2092,agent,43,0.8807970811069351,True,43
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13023,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,29,4111,agent,9,0.7057850402140659,False,10
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11532,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,50,1897,agent_max_step_limit,130,0.7772998560157665,False,148
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-7982,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,40,497,token_limit,78,0.8670357666736772,True,78
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-9288,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,23,1281,agent,123,0.8354835391516132,True,123
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11119,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,3374,abs_step_limit,7,0.8175744828610095,True,7
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-13779,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,39,3829,agent,18,0.8519528019683106,True,19
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11749,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,3749,abs_step_limit,34,0.002472622745451,False,34
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-23476,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,66,1402,agent_max_step_limit,104,0.8670357563664174,False,105
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13569,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,2561,abs_step_limit,66,0.8354835330070839,True,67
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-5787,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,68,4308,token_limit,115,0.0850990537082405,False,115
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12050,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,78,2664,token_limit,10,0.8175744695262775,True,10
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9658,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,90,1227,token_limit,23,0.7772998663336158,False,23
slimshetty/swebench-verified:sweb.eval.x86_64.pylint-dev__pylint-7277,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,1374,abs_step_limit,122,0.8175744695262777,True,123
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-13142,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,20,1089,agent,54,0.8670357460591569,True,54
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14539,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,14,882,agent,46,0.7549149813536518,True,48
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14369,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,899,abs_step_limit,732,0.1066905875547713,False,729
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12325,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,46,0,token_limit,201,8.4811051160426e-05,False,201
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14999,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,4165,abs_step_limit,113,0.8354835371034368,True,113
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-7530,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,0,abs_step_limit,59,7.484620921144023e-05,True,63
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-25747,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,1620,abs_step_limit,14,0.9241418147556224,False,14
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11433,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,2113,abs_step_limit,142,0.0040701385615371,False,142
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-19495,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,63,0,token_limit,8,7.484624476808677e-05,False,9
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13315,0.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,100,5236,abs_step_limit,146,0.7981867849406659,False,147
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-6202,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,44,916,agent_max_step_limit,72,0.8354835350552603,True,73
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15569,1.0,r2egym-qwen3-rl-64k-100-steps-1-attempt-2,36,489,agent,242,0.880797085800514,True,243
